time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,12.3768138852,6.09390846293,23.0951027609,0.429107436294,5.59554520841,0.0,10.1417275493,5.38425460586,1.39406945336,0.0869906035118,-0.196391309896,0.0,518.9743753732653,520.3009721061808,519.4833298720424,519.4647795581741
4.559999999999991,12.9939703348,6.42148396282,23.1727861546,0.434144652784,5.58408140506,0.0,10.429659081,5.53434663902,1.19420165408,0.0770625471786,-0.182120139163,0.0,456.852915476915,457.9552539582371,456.98234108746766,456.19547860449615
4.6199999999999894,13.6272208778,6.7574083293,23.2370916963,0.438891260743,5.57299987344,0.0,10.6783634882,5.66267641762,0.948625529045,0.082917264809,-0.190398847878,0.0,439.58726320680057,438.8667888443667,439.7444246289522,440.23440961358
4.679999999999988,14.2739051214,7.10023808581,23.2850316868,0.443528906209,5.56121338149,0.0,10.8777324849,5.76468390249,0.649149281044,0.0626238957835,-0.212615085308,0.0,416.8156962922391,414.8273261745781,416.8099246025599,415.0368188421067
4.739999999999987,14.9344513797,7.45004707805,23.3169020338,0.447684865173,5.54905487657,0.0,11.1400270907,5.89496198741,0.412277810935,0.0800217707235,-0.187839087311,0.0,446.40924864653834,448.38662589155905,445.99832964898457,447.42117460068147
4.799999999999986,15.6115332378,7.80797576253,23.3352718038,0.453298170684,5.53753285823,0.0,11.4286271891,6.03530305914,0.198873078104,0.112055273091,-0.202102738203,0.0,461.30460644626413,460.14164740540616,459.5919821098902,462.1316564271483
4.859999999999984,16.3048924827,8.17376734938,23.3397315568,0.460194356704,5.52514039651,0.0,11.6827811866,6.15718843529,-0.0511943578744,0.12014796853,-0.217332720278,0.0,448.1131888071054,446.8309102028416,446.9460239062012,447.6170552422313
4.919999999999983,17.0133586661,8.54674280699,23.3289589501,0.467402614985,5.51167503691,0.0,11.9321846459,6.27471883678,-0.308933611553,0.120116989626,-0.244900104067,0.0,447.2133994528916,444.9102967416988,447.87913397115665,447.8894965821266
4.979999999999982,17.7389857056,8.92770796683,23.30461259,0.474563096342,5.49689370944,0.0,12.2542920245,6.4230947383,-0.504571170957,0.117744721026,-0.249430883281,0.0,479.65141286339406,479.25109609879416,481.27112157510425,481.10307800011475
5.0399999999999805,18.4801148454,9.31572765514,23.2649574436,0.481509439829,5.48145437287,0.0,12.4497268551,6.51033561602,-0.817920363922,0.111507453333,-0.281774540419,0.0,429.022955262106,426.1950824901606,428.81576245339556,428.297824395603
